id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
14006318;HABITACIÓN EN APTO MUCHA LUZ GRANDE TERRAÇA;6976046;Albert;Eixample;el Fort Pienc;41,3971;2,18031;Private room;65;3;6;28/07/2022;0,14;8;358;4;
37334566;APTO NUEVO AMPLIO AIRE ACONDICIONADO GRANDE HAB;6976046;Albert;Eixample;el Fort Pienc;41,39805;2,18002;Entire home/apt;95;31;0;;;8;365;0;
6,45262E+17;HABITACIÓN AMPLIA LUZ A 10-12 MIN PLAYA BOGATELL;6976046;Albert;Eixample;el Fort Pienc;41,39671366;2,18236117;Private room;52;2;1;10/07/2022;0,47;8;358;1;Exempt
6,63817E+17;HABITACIÓN AMPLIA LUZ NATURAL EN NUEVO APTO CENTRO;6976046;Albert;Eixample;el Fort Pienc;41,39544914;2,176507419;Private room;31;32;0;;;8;365;0;
6,64489E+17;APARTAMENTO CERCA MEJOR PLAYA BCN BOGATELL A 10min;6976046;Albert;Sant Martí;el Clot;41,41021296;2,192175391;Entire home/apt;190;2;0;;;8;337;0;Exempt
6,77428E+17;HABITACIÓN EN APARTAMENTO CENTRO BCN SOL TERRACE;6976046;Albert;Gràcia;la Vila de Gràcia;41,4017766;2,164153732;Private room;75;3;0;;;8;365;0;Exempt
6,8116E+17;APARTAMENT CENTER BCN FRONT OF PARC CIUTADELLA;6976046;Albert;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38925793;2,184414148;Entire home/apt;340;2;1;06/08/2022;0,81;8;334;1;Exempt
6,53663E+17;Luminoso Apartamento en Barcelona con balcón;6977692;Karina;Sant Andreu;Sant Andreu;41,43003707;2,187918955;Private room;59;1;2;08/09/2022;2;1;289;2;Exempt
35775878;Beautiful room w private bathroom bt Born & Barce.;6984897;Karina;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38253;2,18588;Private room;60;31;0;;;1;0;0;
1554416;Apartment with view over the marina;6992168;Simona;Ciutat Vella;la Barceloneta;41,37645;2,18805;Entire home/apt;150;3;153;24/08/2022;1,41;2;292;27;HUTB-001098
15944795;Apartment with a garden in Poble Sec;6992168;Simona;Sants-Montjuïc;el Poble Sec;41,3738;2,1653;Entire home/apt;48;90;8;05/03/2022;0,12;2;68;1;
22156189;Luxury stylish and cozy flat with panoramic view;7016433;Xavi;Gràcia;la Vila de Gràcia;41,40682;2,15207;Entire home/apt;190;32;0;;;1;364;0;
1290278;Romantic attic terrace netflix.wifi;7016641;Ricard;Eixample;la Nova Esquerra de l'Eixample;41,37983;2,15282;Entire home/apt;130;5;277;05/09/2022;2,49;1;45;18;HUTB-009368
1291971;CALM APARTMENT IN SAGRADA FAMILIA. FREE WIFI;7024519;Joan;Eixample;la Sagrada Família;41,40971;2,17392;Entire home/apt;110;3;397;31/08/2022;3,56;1;317;50;HUTB-006912
6,4136E+17;Habitación preciosa y con mucha luz natural;7029572;Hugo;Sant Andreu;el Bon Pastor;41,4451141;2,2193297;Private room;42;1;15;05/09/2022;5,06;1;339;15;Exempt
1293412;Sunny Loft in Barcelona 5' walk to the beach;7032776;Guillermo;Sant Martí;el Poblenou;41,39669;2,20285;Entire home/apt;155;3;264;05/09/2022;2,38;1;278;31;HUTB-006395
21620967;Habitación a 9 paradas de PLAZA CATALUÑA;7033608;Judith;Sant Andreu;el Bon Pastor;41,43599;2,19498;Private room;45;1;0;;;1;0;0;
18952363;Sunny Penthouse w balcony directly on beachfront;7039660;Hans;Ciutat Vella;la Barceloneta;41,37796;2,19179;Entire home/apt;101;32;5;02/08/2022;0,09;1;39;1;
1296121;BRIGHT & QUIET with PARKING;7046025;Ramon;Sarrià-Sant Gervasi;el Putxet i el Farró;41,40574;2,14734;Entire home/apt;100;3;280;27/08/2022;2,53;1;250;44;HUTB-006886
1296977;Very central design apartment, Bcn;7051599;Corinne;Eixample;l'Antiga Esquerra de l'Eixample;41,38872;2,15691;Entire home/apt;89;2;167;18/03/2020;1,52;1;53;0;HUTB-003829
2105089;BCN Avenida Gaudi;7053689;Alain & Lana;Eixample;la Sagrada Família;41,40658;2,175;Entire home/apt;264;1;166;22/08/2022;1,64;22;288;32;HUTB-009170
2300519;BCN GranVia Terrace;7053689;Alain & Lana;Eixample;l'Antiga Esquerra de l'Eixample;41,383;2,15891;Entire home/apt;282;1;127;25/08/2022;1,28;22;342;5;HUTB-003568
2334583;BCN Suite Gracia;7053689;Alain & Lana;Gràcia;la Vila de Gràcia;41,40028;2,16253;Entire home/apt;156;1;178;28/08/2022;1,74;22;339;20;HUTB-001027
5189747;BCN Loft Miro;7053689;Alain & Lana;Eixample;la Nova Esquerra de l'Eixample;41,37914;2,14659;Entire home/apt;248;1;178;21/08/2022;1,96;22;323;24;HUTB-005282
5257911;BCN Villa Olimpica Beach;7053689;Alain & Lana;Sant Martí;la Vila Olímpica del Poblenou;41,391548;2,189706;Entire home/apt;264;1;161;24/08/2022;1,78;22;328;23;HUTB-002883
9783208;BCN Gracia Village;7053689;Alain & Lana;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,40744;2,16419;Entire home/apt;328;1;164;04/08/2022;2,01;22;319;29;HUTB-002021
15893888;BCN Almodovar Apartment;7053689;Alain & Lana;Eixample;Sant Antoni;41,3757;2,1624;Entire home/apt;195;1;123;30/06/2022;1,73;22;59;17;Exempt
15981063;BCN Sagrada Familia Penthouse;7053689;Alain & Lana;Eixample;la Sagrada Família;41,40412;2,1795;Entire home/apt;264;1;125;20/08/2022;1,77;22;301;25;HUTB-008675
19667797;Amazing Apartment with Private Rooftop Terrace;7053689;Alain & Lana;Sant Martí;el Parc i la Llacuna del Poblenou;41,39536;2,19177;Entire home/apt;218;1;91;30/07/2022;1,52;22;313;10;HUTB-012988
28114691;BCN Apolo RoofTop;7053689;Alain & Lana;Sants-Montjuïc;el Poble Sec;41,37317;2,16684;Entire home/apt;160;1;55;15/08/2022;1,14;22;325;18;HUTB-002740
30030221;BCN Sagrada Familia Gaudi;7053689;Alain & Lana;Eixample;la Sagrada Família;41,40839;2,17667;Entire home/apt;287;1;64;25/08/2022;1,39;22;316;31;HUTB-009381
31370877;BCN Teatro Miro;7053689;Alain & Lana;Sants-Montjuïc;el Poble Sec;41,37122;2,15886;Entire home/apt;206;1;52;22/08/2022;1,24;22;325;22;HUTB-008495
32234693;BCN Torre de Gracia;7053689;Alain & Lana;Gràcia;la Vila de Gràcia;41,40103;2,15727;Entire home/apt;225;1;60;20/08/2022;1,38;22;304;26;HUTB-000229
36544044;BCN Duplex Sagrada Familia 2;7053689;Alain & Lana;Eixample;el Fort Pienc;41,39992;2,17484;Entire home/apt;206;1;41;04/08/2022;1,07;22;314;21;HB-004735
40386615;BCN Duplex Sagrada Familia 1;7053689;Alain & Lana;Eixample;el Fort Pienc;41,3997;2,17456;Entire home/apt;248;1;37;26/08/2022;1,15;22;287;23;HUTB-003054
42830476;UNIT Teatro Verdi 1;7053689;Alain & Lana;Gràcia;la Vila de Gràcia;41,4057;2,15626;Entire home/apt;73;1;5;19/08/2022;0,47;22;353;5;Exempt
42833134;UNIT Teatro Verdi 2;7053689;Alain & Lana;Gràcia;la Vila de Gràcia;41,4058;2,15491;Entire home/apt;68;1;5;31/08/2022;0,23;22;337;2;Exempt
43903663;UNIT Sun Penthouse;7053689;Alain & Lana;Ciutat Vella;el Barri Gòtic;41,37947;2,17601;Entire home/apt;178;1;3;06/06/2022;0,16;22;282;2;Exempt
44314031;UNIT Sagrada Familia;7053689;Alain & Lana;Eixample;el Fort Pienc;41,40037;2,17503;Entire home/apt;80;1;4;03/08/2022;0,22;22;283;3;Exempt
45786030;BCN Paseo San Juan;7053689;Alain & Lana;Eixample;la Dreta de l'Eixample;41,40066;2,16912;Entire home/apt;310;1;32;31/08/2022;1,67;22;286;28;HUTB-008132
45973552;BCN Plaza Cataluña Penthouse;7053689;Alain & Lana;Ciutat Vella;el Raval;41,38577;2,16597;Entire home/apt;627;1;21;23/08/2022;1,34;22;287;17;HUTB-010149
6,75811E+17;UNIT Vila de Gràcia;7053689;Alain & Lana;Gràcia;la Vila de Gràcia;41,4004493;2,15639086;Entire home/apt;82;1;0;;;22;320;0;Exempt
6183733;Double Bedroom near La Rambla (Raval);7061500;Albert;Ciutat Vella;el Raval;41,37821;2,1736;Private room;42;1;5;22/07/2016;0,06;1;0;0;
3221997;Light and cozy apartment in Poble-sec;7066746;Francisco Y Sonia;Sants-Montjuïc;el Poble Sec;41,37397;2,16742;Entire home/apt;258;3;416;01/09/2022;4,18;1;329;37;HUTB-011052
38260091;Stylish Eixample fully renovated apartment;7085436;Max;Eixample;l'Antiga Esquerra de l'Eixample;41,38812;2,15727;Entire home/apt;200;30;6;16/07/2022;0,18;1;0;4;
1305640;100 meters from the beach. Duplex;7088764;Chao-Chao;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40292;2,21296;Entire home/apt;190;2;148;21/08/2022;1,33;1;52;16;HUTB-695274
1904671;Special Price - Cozy Studio for couples & families;7099685;Merce;Les Corts;les Corts;41,38348;2,13119;Entire home/apt;115;2;322;26/08/2022;3,04;1;195;31;HUTB-009197
28102414;Superior Double Room with 2 single beds;7104112;Tinika Sports Services Sl;Eixample;l'Antiga Esquerra de l'Eixample;41,39036;2,15926;Hotel room;50;2;1;05/05/2019;0,02;11;0;0;HUTB-010958
28102516;Superior double room;7104112;Tinika Sports Services Sl;Eixample;l'Antiga Esquerra de l'Eixample;41,39014;2,15892;Hotel room;75;2;1;01/10/2020;0,04;11;0;0;HUTB-010958
28102592;Junior Suite King size bed;7104112;Tinika Sports Services Sl;Eixample;l'Antiga Esquerra de l'Eixample;41,39014;2,15892;Hotel room;90;1;0;;;11;0;0;HUTB-010958
28102711;Junior Suite with 2 single beds;7104112;Tinika Sports Services Sl;Eixample;l'Antiga Esquerra de l'Eixample;41,39014;2,15892;Hotel room;60;2;0;;;11;0;0;HUTB-010958
28103899;Basic triple room with shared bathroom;7104112;Tinika Sports Services Sl;Eixample;l'Antiga Esquerra de l'Eixample;41,39014;2,15892;Hotel room;50;1;0;;;11;0;0;AJ-000581
28104043;7-bed Female Dormitory Room;7104112;Tinika Sports Services Sl;Eixample;l'Antiga Esquerra de l'Eixample;41,39014;2,15892;Hotel room;17;1;19;20/02/2020;0,4;11;0;0;AJ-000581
28104114;8-bed Male Dormitory Room;7104112;Tinika Sports Services Sl;Eixample;l'Antiga Esquerra de l'Eixample;41,39014;2,15892;Hotel room;17;1;18;09/02/2020;0,38;11;0;0;AJ-000582
28104236;6-bed Mixed Dormitory Room;7104112;Tinika Sports Services Sl;Eixample;l'Antiga Esquerra de l'Eixample;41,39014;2,15892;Hotel room;19;1;9;27/02/2020;0,2;11;0;0;AJ-000581
29874454;Single Bed in 6 bed Female;7104112;Tinika Sports Services Sl;Eixample;l'Antiga Esquerra de l'Eixample;41,39014;2,15892;Hotel room;30;1;28;03/02/2020;0,62;11;0;0;AJ-000581
39692337;Apartment, 3 habitaciones dobles con baño privado;7104112;Tinika Sports Services Sl;Eixample;l'Antiga Esquerra de l'Eixample;41,39036;2,15926;Entire home/apt;300;1;19;11/03/2020;0,56;11;0;0;HUTB-010958
43322796;4 bed mixed dormitory room;7104112;Tinika Sports Services Sl;Eixample;l'Antiga Esquerra de l'Eixample;41,39036;2,15926;Hotel room;19;1;0;;;11;0;0;AJ-000582
29235420;Comfort & Style for the perfect monthly stay!;7111192;Julen;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38891;2,17874;Entire home/apt;240;32;7;16/07/2022;0,16;1;324;2;Exempt
19381729;Habitación privada;7119048;Viviana;Gràcia;Vallcarca i els Penitents;41,41189;2,14372;Private room;32;2;8;13/09/2017;0,13;1;0;0;
4134634;Great Apart.  Pl Catalunya - Passeig de Gracia;7123985;Bcn;Eixample;la Dreta de l'Eixample;41,38959;2,1721;Entire home/apt;425;3;232;27/08/2022;2,4;1;321;29;HUTB-008417
1312051;Studio in Gracia 5th floor-elevator;7130005;Åsa;Gràcia;la Vila de Gràcia;41,40984;2,1574;Entire home/apt;30;32;74;09/08/2022;0,67;1;180;5;
1314672;Lightflooded 2 bedroom flat with a view;7143233;Pablo And Franziska;Gràcia;la Vila de Gràcia;41,40738;2,15978;Entire home/apt;132;5;169;03/09/2022;1,52;1;324;24;HUTB-007131
8455108;Double bed, quite room in a sunny apartment!;7149010;Andrei;Eixample;la Nova Esquerra de l'Eixample;41,38117;2,15013;Private room;35;3;24;03/09/2022;0,52;3;5;4;Exempt
45786604;Centric Double bed.Quite room in a sunny apartment;7149010;Andrei;Eixample;la Nova Esquerra de l'Eixample;41,38069;2,15221;Private room;32;3;5;16/08/2022;2,17;3;6;5;Exempt
6,54185E+17;Centric, Urban and chill room, sunny apartment;7149010;Andrei;Eixample;la Nova Esquerra de l'Eixample;41,37942562;2,152365787;Private room;36;4;5;29/08/2022;3,13;3;4;5;Exempt
1392132;Nordic Apartment Sagrada Familia;7167787;Sofia;Eixample;la Sagrada Família;41,409;2,17913;Entire home/apt;144;2;291;05/09/2022;2,63;2;301;26;HUTB-012046
5596629;New Charming nordic apt up to 6pax;7167787;Sofia;Eixample;la Sagrada Família;41,40919;2,17723;Entire home/apt;141;2;189;12/10/2020;2,09;2;323;0;HUTB-012912
4123242;Elegant central apartment;7168856;David;Eixample;l'Antiga Esquerra de l'Eixample;41,3928;2,15464;Entire home/apt;160;2;239;07/09/2022;2,47;1;155;44;HUTB-008147
21257656;Flat with a spectacular view!;7184864;Nave;Gràcia;la Vila de Gràcia;41,40505;2,16304;Private room;40;4;0;;;1;0;0;
48585016;Casa Cipriani Eixample, managed by Laia Super-Host;7197028;Alfredo;Eixample;la Dreta de l'Eixample;41,39276;2,1741;Entire home/apt;237;1;86;06/09/2022;5,19;1;215;66;HUTB-004932
17573977;Bright room in sagrada familia;7199745;Jeremy;Eixample;la Sagrada Família;41,40492;2,18111;Private room;35;5;258;09/09/2022;3,87;3;66;49;
18219254;Cozy room in Sagrada Familia;7199745;Jeremy;Eixample;la Sagrada Família;41,40478;2,1802;Private room;37;5;227;31/08/2022;3,45;3;67;50;
24096039;Single room in Sagrada Familia/ wardrobe and table;7199745;Jeremy;Eixample;la Sagrada Família;41,40355;2,18166;Private room;29;5;91;07/09/2022;1,69;3;61;34;
26560638;Loft to enjoy Barcelona;7202104;Jeff And Rich;Ciutat Vella;el Raval;41,38063;2,16904;Entire home/apt;40;90;7;13/08/2022;0,15;4;0;2;
36533682;Next to the beach 2 bed apart. Minimum 32 nights;7202104;Jeff And Rich;Sant Martí;el Besòs i el Maresme;41,42473;2,22801;Entire home/apt;35;90;4;17/04/2022;0,13;4;311;2;
43247863;Cozy Studio at Raval;7202104;Jeff And Rich;Ciutat Vella;el Raval;41,38107;2,16915;Entire home/apt;27;91;2;16/01/2022;0,15;4;208;1;
53440190;Cozy studio at Eixample;7202104;Jeff And Rich;Eixample;la Sagrada Família;41,40103;2,17579;Entire home/apt;40;31;0;;;4;253;0;
18443251;Bright cosy room with balcony;7203734;Pablo;Ciutat Vella;el Barri Gòtic;41,38338;2,17505;Private room;36;7;36;31/03/2022;0,55;1;0;2;
1329829;Unique Luxury Designer Apartment;7209763;Mike;Eixample;Sant Antoni;41,3773;2,16334;Entire home/apt;210;4;353;22/08/2022;3,17;4;153;41;HUTB-007348
3588409;Stylish Designer Pad;7209763;Mike;Sants-Montjuïc;el Poble Sec;41,37231;2,16638;Entire home/apt;195;4;286;02/09/2022;2,96;4;166;41;HUTB-007371
5769043;Designer Parc Ciutadella Pad;7209763;Mike;Sant Martí;el Parc i la Llacuna del Poblenou;41,39224;2,18705;Entire home/apt;267;4;275;26/08/2022;3,06;4;155;40;HUTB-007128
13270342;New Architect Designed Apartment (Now With Lift);7209763;Mike;Eixample;Sant Antoni;41,37724;2,16162;Entire home/apt;267;4;232;07/09/2022;3,1;4;140;38;HUTB-008112
1338956;Loft Camp Nou by Glasir;7215439;Marta;Les Corts;les Corts;41,38302;2,13505;Entire home/apt;100;1;31;22/11/2019;0,3;3;38;0;HUTB-005905
2822232;Miró Penthouse by Glasir;7215439;Marta;Les Corts;les Corts;41,38257;2,1351;Entire home/apt;110;4;38;18/08/2022;0,38;3;42;2;HUTB-009524
7497227;Picasso Penthouse by Glasir;7215439;Marta;Les Corts;les Corts;41,38471;2,13464;Entire home/apt;89;5;7;25/10/2018;0,08;3;41;0;HUTB-009523
1332929;5*Super host Apartment+terrace  8 min from Ramblas;7218242;Antoni;Sants-Montjuïc;el Poble Sec;41,37249;2,16603;Entire home/apt;97;7;431;08/09/2022;3,87;1;24;42;HUTB-006857
1415911;Lovely bright apartment in Gracia;7222161;Danielle;Gràcia;la Vila de Gràcia;41,40126;2,16285;Entire home/apt;80;32;17;14/08/2019;0,17;1;54;0;
26105054;DB Nice apartment Sagrada Familia;7222634;Stefano;Sant Martí;el Camp de l'Arpa del Clot;41,41185;2,18457;Entire home/apt;200;5;11;24/08/2022;0,33;3;37;5;HUTB-000000
45149864;Sagrada Familia - 3 Bedroom Apartment;7222634;Stefano;Horta-Guinardó;el Baix Guinardó;41,4135;2,17035;Entire home/apt;90;31;3;08/02/2022;0,17;3;62;1;
6,40981E+17;Double Bedroom in a lovely Shared Apartment;7222634;Stefano;Horta-Guinardó;el Baix Guinardó;41,41324139;2,170156922;Private room;250;2;0;;;3;90;0;Exempt
2943188;Comfortable flat Sagrada Familia;7222650;Leo & Kate;Eixample;la Sagrada Família;41,40178;2,17444;Entire home/apt;153;2;136;19/08/2022;1,34;1;89;26;HUTB-011721
36174556;American Host-Placa Francesc Macia (Vacation/Work);7226744;Paul;Eixample;l'Antiga Esquerra de l'Eixample;41,39147;2,14612;Private room;65;31;0;;;1;90;0;
5293091;Great Apartment-MobileWorldCongress;7254463;Ernesto;Eixample;la Nova Esquerra de l'Eixample;41,38516;2,14291;Private room;70;1;0;;;1;0;0;
46511170;Stunning Design Loft in Safe & Peaceful Area;7260546;Mike;Horta-Guinardó;el Guinardó;41,41926;2,17679;Entire home/apt;127;5;28;05/09/2022;2;1;131;22;HUTB-001635
1891083;Central cozy apartment 3B/ROOM BCN;7263547;Marc;Eixample;la Dreta de l'Eixample;41,39812;2,17021;Entire home/apt;400;3;404;07/01/2021;3,79;1;0;0;HUTB-005625
5394263;Penthouse with private terrace;7282791;Eduard;Eixample;el Fort Pienc;41,4014;2,1846;Entire home/apt;177;3;279;24/08/2022;3,05;1;45;34;HUTB-009836
1343256;Sagrada Familia brand new flat;7285494;David;Eixample;la Sagrada Família;41,40348;2,1777;Entire home/apt;131;2;393;08/09/2022;3,53;1;178;29;hutb-006037
2563231;Cozy flat in the heart of Gracia;7289721;Lara;Gràcia;la Vila de Gràcia;41,40098;2,154;Entire home/apt;95;7;183;21/08/2022;1,8;1;203;13;HUTB-005727
17355359;۩ Cozy Sagrada Familia Center  Balcony ۩;7290200;Joan;Eixample;la Dreta de l'Eixample;41,39787;2,17432;Entire home/apt;214;5;89;09/08/2022;1,36;1;167;12;HUTB-008128
1344702;Cool & Quaint Loft in Barcelona!;7294913;Leslie;Eixample;l'Antiga Esquerra de l'Eixample;41,3854;2,15591;Entire home/apt;109;3;273;01/09/2022;2,46;1;65;29;HUTB-012866
16719714;Double Bed in the very middle of Barcelona;7297778;Vicente;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,40136;2,1674;Private room;40;1;18;06/06/2018;0,26;2;0;0;
6,08748E+17;Habitación en un auténtico piso del Eixample.;7297778;Vicente;Eixample;Sant Antoni;41,37728;2,15483;Private room;20;30;0;;;2;221;0;Exempt
1346626;DOUBLE ROOM WITH BATHROOM;7305607;Raquel;Horta-Guinardó;el Baix Guinardó;41,41349;2,1689;Private room;50;31;43;12/12/2021;0,42;1;222;1;
3738266;ROOM with a DOBLE bed. CENTRAL flat;7315193;Victoria;Eixample;la Nova Esquerra de l'Eixample;41,38253;2,15805;Private room;28;1;190;01/01/2021;1,96;1;0;0;
9266961;Big Suite near Plaza Espanya;7329479;Sílvia;Sants-Montjuïc;Hostafrancs;41,37628;2,14452;Private room;89;3;1;26/02/2016;0,01;1;0;0;
48320838;Sunny Modernistic Family  Flat in Gracia + Parking;7332265;Miriam;Gràcia;la Vila de Gràcia;41,40082;2,15321;Entire home/apt;175;31;1;26/08/2022;1;2;100;1;
50712353;Bright & perfect location Flat in Barcelona -NEW!;7332265;Miriam;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38631;2,18016;Entire home/apt;58;31;6;09/08/2022;0,57;2;134;6;
6,53496E+17;Completo y precioso apartamento para 8 personas;7342188;Angeles;Sarrià-Sant Gervasi;el Putxet i el Farró;41,41020862;2,137783209;Entire home/apt;260;31;0;;;1;365;0;
7453195;Habitacion  Sagrada Familia;7347339;Thaís;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,40421;2,1717;Private room;20;31;28;01/09/2022;0,32;2;321;16;Exempt
7574022;Habitación privada Sagrada Familia;7347339;Thaís;Eixample;la Sagrada Família;41,40725;2,17251;Private room;20;31;34;07/09/2022;0,85;2;336;26;Exempt
34770183;Comfortable apartment in the centre of Barcelona;7349396;Samanta;Sants-Montjuïc;el Poble Sec;41,37109;2,16382;Entire home/apt;126;1;86;06/09/2022;2,16;1;331;45;HUTB-007332
1397560;Apartment Barcelona, pool & beach;7352678;Jing;Sant Martí;el Poblenou;41,40322;2,19736;Entire home/apt;110;5;10;28/02/2019;0,13;1;0;0;HUTB-007157-22
13562606;Double room at 10min of Parque Guell/Bunkers;7358932;Alexandra;Horta-Guinardó;el Baix Guinardó;41,40999;2,16928;Private room;40;3;73;23/05/2022;0,97;1;0;10;
2729680;Enjoy & Vive Barcelona;7394624;Ana;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,39454;2,14912;Entire home/apt;170;3;180;29/08/2022;1,76;1;323;19;HUTB-008488
9521249;Penthouse Barcelona, very central;7416666;Rocio;Eixample;el Fort Pienc;41,39972;2,17763;Entire home/apt;281;1;316;07/09/2022;3,81;1;142;38;HUTB-011569
6733476;Big, comfy, nice, centric room in Barcelona;7437408;May;Eixample;la Nova Esquerra de l'Eixample;41,38378;2,15434;Private room;70;20;11;31/08/2018;0,13;2;151;0;Exempt
6733491;Super nice sunny room well located!;7437408;May;Eixample;la Nova Esquerra de l'Eixample;41,38528;2,15219;Private room;66;29;12;11/09/2021;0,14;2;284;1;Exempt
32973579;Suite con vistas a montaña y entrada independiente;7444394;Cinta;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;41,38744;2,07269;Entire home/apt;59;1;96;26/08/2022;2,28;1;312;39;LLB-000097
27894050;Monthly Rent at Barcelona Center;7449020;Albert;Ciutat Vella;el Raval;41,38217;2,16501;Entire home/apt;140;25;12;02/07/2022;0,28;1;7;6;Exempt
1374753;Cheap & Chic;7449205;María;Eixample;l'Antiga Esquerra de l'Eixample;41,39368;2,14931;Entire home/apt;225;3;46;24/08/2018;0,42;1;246;0;HUTB-006840
1395698;Barcelona comfy room w/ private wc.with shower;7492095;Dolors;Sants-Montjuïc;la Bordeta;41,3664;2,13508;Private room;19;30;26;02/09/2022;0,23;1;287;4;Exempt
1978145;Centric (Eixample) Modernist flat;7496141;Aav;Eixample;la Dreta de l'Eixample;41,39675;2,16695;Private room;79;1;0;;;2;0;0;
7696131;2 B-rooms in a Classic Spanish flat;7496141;Aav;Eixample;la Dreta de l'Eixample;41,39735;2,16847;Private room;30;1;1;12/08/2015;0,01;2;0;0;
40197403;idyllic home in front of BCN beach;7506723;Marc;Sant Martí;el Poblenou;41,39375;2,20269;Entire home/apt;344;4;37;22/08/2022;1,16;1;56;29;HUTB-007781
4382379;Barcelona Centro Ciudad;7513107;Anna;Eixample;Sant Antoni;41,37842;2,15909;Entire home/apt;130;3;83;09/09/2022;0,93;1;237;26;HUTB-005609
1164746;"""India Room"" in cozy an spacious apartment";7521925;YayaMaria Sisters;Sarrià-Sant Gervasi;el Putxet i el Farró;41,40186;2,14937;Private room;18;40;12;30/07/2022;0,11;3;54;2;
1391124;"""Berlin Room"" in spacious and cozy apartment";7521925;YayaMaria Sisters;Sarrià-Sant Gervasi;el Putxet i el Farró;41,40191;2,14935;Private room;18;40;8;31/05/2022;0,08;3;267;1;
1497324;"""Menorca Room""  in spacious and cozy apartment";7521925;YayaMaria Sisters;Sarrià-Sant Gervasi;el Putxet i el Farró;41,40191;2,14935;Private room;18;40;8;31/07/2022;0,1;3;81;2;Exempt
9005462;Delightful 1 Bedroom sailboat in Barcelona centre.;7539597;Alan;Ciutat Vella;el Barri Gòtic;41,3785994;2,179511817;Entire home/apt;76;2;0;;;1;334;0;
9956262;My home in Barcelona - 10% discount for families!;7542275;Roger;Sants-Montjuïc;Sants;41,37328;2,1376;Entire home/apt;228;3;222;30/08/2022;2,73;1;313;34;HUTB-010880
5437314;ALWAYS BARCELONA  APT  AT PLAZA ESPAÑA MONTJUIC;7547875;Yolanda;Eixample;Sant Antoni;41,37592;2,15416;Entire home/apt;111;4;46;05/09/2022;0,58;1;271;24;HUTB-009324
3685880;Habitación con cama doble soleada;7548175;Santiago;Sant Martí;el Poblenou;41,39825;2,19573;Private room;35;1;27;31/10/2016;0,27;1;0;0;
3955338;Lovely apartment in Barcelona;7552557;Marcos;Sant Martí;Sant Martí de Provençals;41,41746;2,19394;Entire home/apt;90;2;159;10/09/2022;1,67;1;117;24;HUTB-012916
5421193;Habitación con baño privado  (>31 días);7564735;Leo;Eixample;la Sagrada Família;41,40614;2,16992;Private room;25;32;0;;;1;253;0;
4036509;We Town House;7573074;Lorenzo;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38808;2,1765;Entire home/apt;363;4;245;14/08/2022;2,57;1;154;36;HUTB-015079
36625968;Luxury clean quiet private en-suite room;7577446;Samuel;Ciutat Vella;el Barri Gòtic;41,38046;2,17916;Private room;40;30;35;05/08/2022;0,97;1;223;4;Exempt
6381686;Private room in Gracia neighborhood - very quiet;7587496;Vanessa;Gràcia;la Vila de Gràcia;41,40344;2,15418;Private room;20;32;22;02/09/2022;0,25;2;1;4;
37281924;Habitación centro de Gracia;7587496;Vanessa;Gràcia;la Vila de Gràcia;41,40376;2,15442;Private room;21;32;9;27/08/2022;0,24;2;0;6;Exempt
1407575;Room next to tube L4;7592043;Mercedes;Sant Martí;el Besòs i el Maresme;41,41357;2,2164;Private room;13;5;56;14/01/2020;1,15;1;0;0;Exempt
1411945;Exclusive apartment in Gràcia.  HUTB-007006;7612142;Marcos Inacio;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,40491;2,16576;Entire home/apt;118;2;317;19/08/2022;2,87;1;308;47;HUTB-007006
1416452;Cerca de Sagrada Familia y Playas;7632206;Pepe;Sant Martí;Sant Martí de Provençals;41,41565;2,20101;Entire home/apt;48;3;52;01/09/2016;0,47;2;0;0;HUTB-010746
5296936;Bien comunicado y tranquilo 24h;7632206;Pepe;Sant Martí;Sant Martí de Provençals;41,41805;2,20269;Entire home/apt;40;3;42;31/08/2016;0,46;2;0;0;HUTB-012894
1418423;Big apartment very central-2 rooms-Metro-Parking;7640278;Marta;Eixample;la Nova Esquerra de l'Eixample;41,38103;2,15657;Entire home/apt;149;3;137;25/08/2022;1,25;2;139;35;HUTB-008389-95
54101209;Cozy penthouse in Sagrada Família;7640278;Marta;Horta-Guinardó;el Guinardó;41,41385;2,17771;Entire home/apt;150;3;19;10/08/2022;2,81;2;154;19;HUTB-011061
